x1,x2,target
-1.277680166386608,-0.7055279547210833,0
0.6304114907682319,-1.1762570649202813,1
0.5811658124128057,-0.7131079667369583,1
1.294558819441117,-0.3449985240857874,1
-0.7546057912599311,1.3554380286698136,0
1.689107452443673,0.0022116025733781067,1
-0.2873877078086663,-0.7905448096678757,1
1.5744082788445868,0.14187782824173303,1
-0.4327858471825968,0.21757135556003437,0
-0.735483292342275,-0.6762320559749608,0
0.24978537155866684,1.1432336266295944,0
1.0314530848694723,-1.88834889097665,1
0.16100957671534466,-0.21354462808298652,1
-0.5855288241233366,0.6650660656292455,0
-1.341219714076669,-1.3384325194768547,0
-1.401520214917428,0.3612537486433768,0
0.5026828498748657,1.2928930501938052,0
0.989713033285805,0.45367126425696813,1
-0.1642945926252907,-1.6901599429769263,1
-1.0743648582284346,-0.7281950274352488,0
0.8730421526217066,1.2323034025042632,1
-1.2803939447145731,0.2983352450652942,0
-0.7130680950592722,-0.009858938489975367,0
0.6210178535400985,0.4412005947154901,1
-2.2501411735745918,0.7210489500058761,0
0.38636959756630584,-0.7084652365979932,1
-0.5816408364095031,-0.29040008007295537,0
0.10927969747781388,0.14291364966681958,1
-0.07570152622082311,-0.5439577217873256,1
0.20211439504395987,-0.13345155853725454,1
0.6941719367070082,1.2978717611819932,1
-0.7583697508984092,-0.9678198646920557,0
1.4209820223119163,1.9266627091351407,1
0.726093788947765,1.879344377381986,0
0.843732662303268,-1.7134394379643105,1
1.1648639811110282,-0.14102266511302244,1
0.7875882217058694,0.3426915696456793,1
0.844078680578592,-0.7608710875064288,1
0.07559361074288512,-0.7410805036847287,1
-1.4267738509897323,-0.2374156967345463,0
-0.13504510003701392,0.7391780871115503,0
-0.7695146401767057,-0.5113338389470944,0
-1.4227417685154136,1.8266938116201166,0
0.25845279091298756,0.28997400233853204,1
-0.5685494541476426,-0.10257528408332377,0
-1.0298044380114637,1.449259685131458,0
-1.0430010800715654,0.6262811950603524,0
0.26841707970891465,0.3692867756875739,1
0.35867194917034445,-0.331140382769525,1
1.3224574697668332,1.8139856138927497,1
-0.013914668524093734,0.8118215897399867,0
1.0418397592128221,-0.20341133594471233,1
1.4022648267725224,-1.5771991506827037,1
1.1501656361496921,0.3729515417619218,1
-2.3653039062769743,-1.1437400921015901,0
1.228683719203421,-1.7159459517583207,1
0.33962000824864264,-0.2791515054677641,1
0.42377135285334727,0.2814711025906223,1
0.37122741773625884,1.2824812336831644,0
0.3827571602707609,0.28245182528524887,1
0.3194142202523809,0.8060195271707506,0
-0.35891330853862047,-1.2258827052231547,1
-1.9016352983759945,-0.022532177467557167,0
-0.10891472790742324,0.12421131930450507,0
-0.8037318485206766,0.8622461846199109,0
1.0801634125378852,0.11606067343101731,1
-0.2887665059953775,0.804078958119873,0
0.08347535610700986,-0.504199247777134,1
-0.8496059556101431,0.35795490621315673,0
-0.5106224678981267,0.4148664012544231,0
-0.011533061686586776,-1.249775724586651,1
-1.4853751842635452,0.17553862856764266,0
0.3006851142946058,-0.32036252695140677,1
-0.10607225344775092,-1.9040879486160345,1
-1.1857198050052338,0.9584066801413982,0
-2.3982328653977714,-0.3618586803043011,0
0.513052133880305,-0.8523900581258608,1
-0.29758403894333035,-0.37731674369381457,0
-0.5300084132181584,0.13820030314832132,0
-0.23615462985294203,1.50790948434714,0
1.816475940881144,-0.1659332030062026,1
-0.049800969059643194,0.4724074969585104,0
0.08661926298854213,1.373579376897762,0
-1.487072869675398,0.5335505312737927,0
1.6473390663560998,1.0685641574187916,1
0.9174879834442943,-0.47650985895095554,1
1.066934867005179,0.7710493264739775,1
0.0476727312116796,-0.057976000069692585,1
0.9166547888245957,1.0744112374891797,1
0.37094683509441023,-1.0035595719921404,1
0.6131890778590062,-0.7795577532427447,1
-0.1521929584082903,1.2687315727053823,0
-1.473887948041959,-0.19608397256936924,0
1.028854347803183,-0.35896064670446953,1
-1.934959636609707,0.0775724193502392,0
-0.23993667125803605,-0.6894974573528612,1
-0.20452248839966083,1.3319413685305603,0
-1.0428601409845046,-1.249162651675905,0
0.6131231363365798,-0.15059799836040494,1
-0.20032970140956835,0.3469527857023623,0
-0.4368683255972816,-0.10444706906656219,0
0.5198417309776412,-0.8022875453678814,1
-0.47657904055841377,-0.8683891967525209,0
1.3889799748383085,0.4253944258208237,1
0.35145507618731386,-1.030480450166701,1
-0.47433298683443925,0.6462427057150405,0
-1.9442649759855442,-1.524148363645292,0
-1.3077531969011476,-0.5549830967166842,0
1.0868307847683634,0.03630602236974604,1
-0.050604063111342405,-1.2521519434446158,1
-0.2831250656795347,0.6520108635265922,0
1.643251614242697,-0.01853881330950251,1
-1.2826492440738984,-1.0360736815895426,0
-0.5856577998413593,-1.5188882297503954,1
-0.47258767675848407,-1.5655893713726405,1
0.5863372815313004,0.05103394513032868,1
-0.663535198304047,-1.1568301070665343,0
-0.6134178486140281,-1.364879600732452,1
-1.6051493968851136,-0.23122593549221063,0
0.7293494040178566,2.277500524853034,0
0.8061393585150219,0.2775403612334572,1
-0.476376747401162,0.7629188335006009,0
0.16333994554129863,0.21271834626863834,1
-1.2926461227593415,0.7829821661085862,0
-0.4718131547409021,-1.343088650464953,1
1.377950952722521,-0.43051197019258486,1
0.13573073406713437,0.2613508456100389,1
2.310363486795888,-0.017916816054972758,1
-0.7871927421571577,-0.19199322011209138,0
0.5802844167243075,-0.6658760797429369,1
-0.19550582783310236,-0.2583831027042033,0
0.5658178468280931,-0.7741978238913314,1
-0.0072113596587564995,-2.421833014859781,1
-0.5611981104091591,-1.1945084417055867,1
-0.8676167643217026,0.47565293887443977,0
3.0660367390488967,1.5570779556716277,1
-0.07734505972421603,1.813580171323687,0
-2.016660690233245,0.09675174368870822,0
-0.6486006079033346,0.8933836234441344,0
0.6780397271239971,0.9079779107107238,1
-0.5000084331847482,-0.6922591838680748,0
1.3604462024852575,-1.6979398304606041,1
1.0023982728439578,0.030887319354812974,1
-0.1523386358242358,-1.7622009972405384,1
-0.47221594277604334,-0.3199296129548269,0
-1.0048010070276965,0.6081170867893684,0
-0.6999665423133247,-1.4200694881000024,0
-1.473143074665625,0.03229538393163682,0
1.2043962915330844,1.2400181153090652,1
1.5907007871260619,0.36151247402096365,1
-1.256138069727733,0.5223217007496789,0
-1.1816829756864633,0.906740413816745,0
-1.768511857086917,1.73296307213118,0
-0.963854230732174,0.1514230817231868,0
-3.1063368012832915,1.2295008614331246,0
-1.1422789566319196,-0.06416921633742403,0
1.2969153998005238,-0.5461688154334842,1
-0.345672529464465,0.3148209696175649,0
0.8545842348534083,-0.605812847991671,1
-0.4889690638420449,-0.5731292157665655,0
1.760667296993123,-0.6077406304422468,1
0.19921798301385701,-2.2954241955331667,1
-0.3820022921434805,0.10549947766059664,0
2.552424025371081,-1.263835358595468,1
-0.3244718562854392,-0.1072691206682774,0
-1.2212233497261362,1.4499687804848278,0
0.2019100019601099,-0.5210003231072904,1
-0.03883503855807973,-0.5420091584474772,1
1.066324553166257,1.3639093845017958,1
-0.9216339244978112,0.5463057654642988,0
0.8047169314794976,0.9765270973526429,1
0.8527484705742913,-0.35529123398699336,1
-0.6676872919350705,0.7480832128709275,0
0.16324400572267767,-0.6861685891568023,1
-0.8307519568543374,-0.676001725621899,0
2.3458080738406677,0.5962442782050664,1
-0.7041395622801669,-0.5983731712727243,0
-0.4530744436687142,0.7671185432439538,0
-1.0658380219633747,2.3916845354292984,0
-0.3461212751731734,-1.6861525369472856,1
-0.005876026696904225,-0.7522043761212451,1
0.7677891353446865,1.1201461818426741,1
-0.6104866460656994,-0.14507816949322366,0
-0.1857739586715857,1.1610898497925723,0
-1.416489366414042,-1.0100642731329075,0
-0.8274022267661552,0.3313441778079705,0
2.755807558275951,-0.15055631782284468,1
1.0412431916947957,0.14037072287334246,1
-0.7814240416773149,0.33111601905536314,0
-1.3373972415282913,-1.2200063626559563,0
-0.9755828305996581,-1.0741374853592944,0
-0.02169085951373511,1.3992440068954228,0
0.034727788359190326,0.29321371158095555,0
-0.7443606009308561,0.10634633295262737,0
-1.2865744667376442,-0.044074722613553316,0
1.4223785052484463,0.3565424987061171,1
0.4516854512950959,-1.1559367394054465,1
-0.3745680195679353,-0.9990273318953995,1
-0.22066120781608659,1.304508247206433,0
-0.5295304591256691,0.15127522184716322,0
-2.9360454460171126,0.8503008736540341,0
0.1156618270926259,-0.6056640069212733,1
-1.070544409695766,1.3767253803593051,0
-1.0026842990328195,0.345278405319519,0
-0.6402624053903738,0.48124581925008575,0
0.7323017147112972,0.5487293377157805,1
-1.170530808407683,-0.7970092393721301,0
-1.434281459674122,-1.8657208634000604,0
0.6398520751723783,-1.0748026670851023,1
0.7543689046395509,1.6305228573863613,0
-0.958933707794222,1.3006839703204864,0
0.5623976772929592,-0.3469213679779701,1
-0.2916324304147521,-0.30167632703614505,0
0.3012921765535601,1.0366058772358528,0
-1.2609602800655342,-0.1684098727535861,0
0.8328944493608352,-1.2992598701307787,1
1.203258954116498,1.265543092596161,1
0.6370732356261833,0.4771785779139319,1
0.5583399616951433,-2.516339715003551,1
-3.772275156122734,-0.3131901055298775,0
0.2606297490669398,0.14367020328433938,1
-0.025445316692543535,0.4812468270587883,0
-0.1470455068463331,0.15215118931163515,0
-0.63057798997102,-0.6357417972436246,0
0.0553649749135539,-0.11575904402998716,1
0.41211740512833367,0.29480031794360034,1
-0.263788160540625,-0.26800408561401673,0
-0.46332413970987085,-0.37190071970620736,0
1.2297538109392712,1.2520839386648168,1
-1.1053671072691253,-0.9466076852692522,0
1.0301551978238768,-0.3494634711099121,1
0.17681246373052467,-2.03126901304909,1
-0.8043056452824273,0.5409699634514118,0
-0.28998189606931385,0.8282644598468853,0
-0.9199936028121969,0.5484868325965845,0
0.6750645184094394,0.9176724874612288,1
0.3479017619704715,0.4407067447635609,1
-0.5567961751531812,0.34251539095341227,0
-1.102218299054223,0.4739470669880134,0
0.30171609350107054,-0.26730843195327686,1
0.9573856068419316,1.188327862596402,1
-0.11383634938188146,-0.3485720650141568,1
0.41835250088922316,-1.4623519251551929,1
-0.37602715054974273,0.8497836136184508,0
0.06756920600942723,1.8507027799514817,0
-0.2912829113936885,-0.9601511192906311,1
0.2940421429749802,-0.1016311295928566,1
-1.509772513035727,-0.6854420107180271,0
0.6441905231896892,-0.3805832501275168,1
-0.2299324816033148,0.04609297177965803,0
0.3586080676493852,-1.2418084527811688,1
-0.340310127466209,-0.2776536712672873,0
0.3203611893741035,-1.4659673863823872,1
-1.0725628041289215,-0.568227637941478,0
1.189154412488462,-1.1860696539864874,1
-1.7035445876372979,-1.0590606994601444,0
-1.0392388147791862,-1.7199106806581999,0
0.23566606953963426,1.2193545887326338,0
1.462842285184577,0.5090590847395515,1
0.2781263018080308,-1.9174640434564942,1
-0.24790845527908614,-0.5968275940478756,1
-1.4250901432432643,-0.670438599903074,0
-0.19127666443013225,-0.6909441281685968,1
-0.019877011042093756,-1.4468835125564838,1
1.690568645339397,0.7543857213684552,1
0.6221252216057821,-0.395863785507999,1
-1.5290928749284465,0.4681489094895136,0
2.0267790952431928,0.5267557651664272,1
-0.39500987549879313,1.375445311670887,0
-0.8794597147043167,-1.8148722777431434,0
1.4748226520869099,1.7386021114249555,1
-0.049755760296968106,1.2688152738912304,0
-0.3674025993780988,0.5730659923355066,0
0.2187859889352313,2.3835922292341163,0
0.8448887803757161,0.20497859792723128,1
0.9933362044496503,0.8214789160702182,1
-1.3752024000527405,-0.7384139812679597,0
1.9984814702717295,1.1343574079518282,1
0.9468615879956256,0.16782596972241448,1
-0.37920106201315124,-0.4512001448560466,0
-0.8186598515214158,2.116939198315876,0
-0.9690124307582063,-0.3047996645408318,0
0.12337843757618257,0.008861327608517627,1
-0.6480162941896269,-0.19727995732612844,0
-0.7648739652865205,-0.7556709132364813,0
0.8112544049416356,0.5312724005304282,1
0.36456734382632344,0.738409603732731,1
-0.3945712584237112,0.3543725277387253,0
0.7342475961853729,-2.3605782614449353,1
1.3673786263056709,1.0079970034230852,1
-1.0944963126296459,-0.3502383498230938,0
-0.6032918841422477,-1.216323411889306,0
0.9426218402198768,0.6032809590509747,1
0.7189405658150543,0.5628494203738629,1
0.22669885643799229,-1.0430737022813366,1
1.1624211875584574,2.472435678832565,0
-1.0882117291190974,-1.2096265493756504,0
-1.479137833771104,-1.7330027043844558,0
-0.8665073572768981,-1.1541714262983167,0
0.12254409553604008,1.4207998428900637,0
-0.7960867750951038,-0.17585672570351582,0
-0.48721815642469163,-0.3720566878481917,0
-0.9750001191003014,-0.06215772113332739,0
-0.6204291445949027,-0.5966139079163051,0
-1.0047872189929943,-0.6902634133270706,0
0.36746620574561295,-0.6412154938054386,1
0.7948910679832192,0.7079555234674223,1
-0.48044593951821124,1.0204558856716575,0
-0.2072657954706782,-1.0550925619827771,1
-0.5810325725119153,0.23922797173839117,0
0.5312512156361892,0.7882072412490861,1
0.08905603873921995,-1.0817519495061156,1
1.5941569003382141,-0.5025665920171958,1
-1.0954720366375337,-1.0380641623107913,0
0.36250249919104766,-1.2910285430172368,1
0.4439913996466691,0.10186286879000153,1
